audio_path1,audio_path2,label
cinco\common_voice_es_20667263.opus,cinco\common_voice_es_20469408.opus,1
five\common_voice_en_17991593.opus,juego\common_voice_es_20459372.opus,0
tiempo\common_voice_es_19345762.opus,tiempo\common_voice_es_20904280.opus,1
zero\common_voice_en_17270850.opus,four\common_voice_en_19159074.opus,0
nombre\common_voice_es_20696529.opus,seis\common_voice_es_19691481.opus,0
juego\common_voice_es_19961190.opus,juego\common_voice_es_19772258.opus,1
nueve\common_voice_es_19815115.opus,down\common_voice_en_216543.opus,0
número\common_voice_es_20869085.opus,color\common_voice_es_19865012.opus,0
four\common_voice_en_20963699.opus,four\common_voice_en_20261812.opus,1
sheila\common_voice_en_19546352.opus,down\common_voice_en_623269.opus,0
six\common_voice_en_194504.opus,tiempo\common_voice_es_18800827.opus,0
bed\common_voice_en_663094.opus,bed\common_voice_en_18566718.opus,1
encuentra\common_voice_es_20592314.opus,cero\common_voice_es_18315507.opus,0
tres\common_voice_es_19794940.opus,tres\common_voice_es_19554819.opus,1
dos\common_voice_es_19530286.opus,vida\common_voice_es_19597816.opus,0
cero\common_voice_es_20308838.opus,nine\common_voice_en_2202799.opus,0
right\common_voice_en_17280819.opus,right\common_voice_en_23853.opus,1
three\common_voice_en_21050008.opus,right\common_voice_en_638132.opus,0
cero\common_voice_es_19016061.opus,right\common_voice_en_144356.opus,0
zero\common_voice_en_22299589.opus,zero\common_voice_en_17257541.opus,1
sheila\common_voice_en_20312184.opus,seis\common_voice_es_19018084.opus,0
one\common_voice_en_20846389.opus,bed\common_voice_en_17264709.opus,0
ocho\common_voice_es_18331602.opus,sheila\common_voice_en_20256826.opus,0
house\common_voice_en_655416.opus,universidad\common_voice_es_19765014.opus,0
sheila\common_voice_en_20920766.opus,bed\common_voice_en_619797.opus,0
visual\common_voice_en_21947430.opus,three\common_voice_en_17261006.opus,0
happy\common_voice_en_654367.opus,canción\common_voice_es_19709524.opus,0
six\common_voice_en_636483.opus,six\common_voice_en_20802292.opus,1
vida\common_voice_es_18771947.opus,cero\common_voice_es_18790164.opus,0
cero\common_voice_es_19778135.opus,canción\common_voice_es_20592079.opus,0
dos\common_voice_es_20658874.opus,ciudad\common_voice_es_19636093.opus,0
dos\common_voice_es_19658427.opus,dos\common_voice_es_20930537.opus,1
tres\common_voice_es_20758137.opus,tres\common_voice_es_19729924.opus,1
one\common_voice_en_523062.opus,cero\common_voice_es_20285500.opus,0
four\common_voice_en_19396440.opus,yes\common_voice_en_17256765.opus,0
stop\common_voice_en_20135927.opus,bird\common_voice_en_17840903.opus,0
backward\common_voice_en_18772743.opus,backward\common_voice_en_19453264.opus,1
tiempo\common_voice_es_19963654.opus,learn\common_voice_en_173545.opus,0
house\common_voice_en_17273876.opus,yes\common_voice_en_21176765.opus,0
tiempo\common_voice_es_19040636.opus,down\common_voice_en_214286.opus,0
happy\common_voice_en_148100__2.opus,seven\common_voice_en_40715.opus,0
zero\common_voice_en_17251836.opus,marvin\common_voice_en_21096341.opus,0
seis\common_voice_es_19944906.opus,sheila\common_voice_en_19960615.opus,0
right\common_voice_en_52729.opus,right\common_voice_en_18467038.opus,1
house\common_voice_en_21355899.opus,house\common_voice_en_19945512.opus,1
three\common_voice_en_620174.opus,three\common_voice_en_19658349.opus,1
cinco\common_voice_es_20462678.opus,bird\common_voice_en_20440455.opus,0
eight\common_voice_en_573131.opus,down\common_voice_en_22345726.opus,0
off\common_voice_en_672237.opus,visual\common_voice_en_21879820.opus,0
cat\common_voice_en_535367.opus,eight\common_voice_en_20270770.opus,0
encuentra\common_voice_es_20660277.opus,dos\common_voice_es_20310313.opus,0
left\common_voice_en_425887.opus,número\common_voice_es_19487087.opus,0
left\common_voice_en_18122315.opus,cero\common_voice_es_18710159.opus,0
número\common_voice_es_20581800.opus,número\common_voice_es_19202330.opus,1
one\common_voice_en_19822635.opus,dos\common_voice_es_19133277.opus,0
down\common_voice_en_542972.opus,down\common_voice_en_678549.opus,1
cat\common_voice_en_212221.opus,happy\common_voice_en_22287455.opus,0
tiempo\common_voice_es_18532798.opus,tiempo\common_voice_es_19744107.opus,1
backward\common_voice_en_20114505.opus,backward\common_voice_en_21854781.opus,1
happy\common_voice_en_631699.opus,cinco\common_voice_es_19594571.opus,0
nueve\common_voice_es_19637489.opus,nueve\common_voice_es_20709380.opus,1
cuatro\common_voice_es_20630281.opus,cuatro\common_voice_es_18977930.opus,1
follow\common_voice_en_484282.opus,five\common_voice_en_19763183.opus,0
one\common_voice_en_22248895.opus,one\common_voice_en_119702.opus,1
ocho\common_voice_es_20546128.opus,ocho\common_voice_es_20725365.opus,1
off\common_voice_en_18732796.opus,five\common_voice_en_91990.opus,0
uno\common_voice_es_20626787.opus,uno\common_voice_es_20849852.opus,1
backward\common_voice_en_19814783.opus,siete\common_voice_es_20904732.opus,0
color\common_voice_es_20313008.opus,bird\common_voice_en_17790010.opus,0
backward\common_voice_en_20101011.opus,happy\common_voice_en_29373.opus,0
tres\common_voice_es_18753322.opus,tres\common_voice_es_20274018__2.opus,1
seis\common_voice_es_19614390.opus,right\common_voice_en_19029521.opus,0
two\common_voice_en_18595419.opus,bed\common_voice_en_17793666.opus,0
three\common_voice_en_22400107.opus,nombre\common_voice_es_19682971.opus,0
one\common_voice_en_20049566.opus,follow\common_voice_en_18516689.opus,0
dos\common_voice_es_19745980.opus,happy\common_voice_en_216962.opus,0
off\common_voice_en_18683156.opus,off\common_voice_en_62291.opus,1
tiempo\common_voice_es_20006668.opus,juego\common_voice_es_20722482.opus,0
encuentra\common_voice_es_20516270.opus,bird\common_voice_en_20883088.opus,0
house\common_voice_en_18693493.opus,color\common_voice_es_19717846.opus,0
backward\common_voice_en_22138685.opus,seven\common_voice_en_20739679.opus,0
two\common_voice_en_20988635.opus,dos\common_voice_es_19747180.opus,0
five\common_voice_en_142467.opus,yes\common_voice_en_17448233.opus,0
cinco\common_voice_es_20667263.opus,cinco\common_voice_es_20169721.opus,1
right\common_voice_en_208420.opus,three\common_voice_en_19056911.opus,0
cat\common_voice_en_304902.opus,canción\common_voice_es_19705155.opus,0
seis\common_voice_es_19966035.opus,seis\common_voice_es_19364569.opus,1
color\common_voice_es_20774212.opus,ocho\common_voice_es_18371300.opus,0
bird\common_voice_en_19086323__2.opus,bird\common_voice_en_18932977.opus,1
wow\common_voice_en_18144915.opus,cat\common_voice_en_18853222.opus,0
cuatro\common_voice_es_20891477.opus,cinco\common_voice_es_18339895.opus,0
wow\common_voice_en_17290197.opus,wow\common_voice_en_17875083.opus,1
bird\common_voice_en_20329126.opus,color\common_voice_es_19979062.opus,0
left\common_voice_en_157874.opus,zero\common_voice_en_18866029.opus,0
learn\common_voice_en_698849.opus,house\common_voice_en_8556753.opus,0
down\common_voice_en_19367619.opus,siete\common_voice_es_19478049.opus,0
left\common_voice_en_23040.opus,left\common_voice_en_22052249.opus,1
cero\common_voice_es_19631288.opus,yes\common_voice_en_101769.opus,0
five\common_voice_en_19374239.opus,bed\common_voice_en_145503.opus,0
left\common_voice_en_17288645.opus,left\common_voice_en_19355186.opus,1
cuatro\common_voice_es_20427627.opus,encuentra\common_voice_es_20287148.opus,0
nine\common_voice_en_17731234.opus,canción\common_voice_es_19945422.opus,0
follow\common_voice_en_17289130.opus,follow\common_voice_en_510111.opus,1
zero\common_voice_en_19943891.opus,happy\common_voice_en_150122.opus,0
nombre\common_voice_es_20780337.opus,tres\common_voice_es_20557582.opus,0
cuatro\common_voice_es_19345182.opus,cuatro\common_voice_es_19135390.opus,1
juego\common_voice_es_20074124.opus,juego\common_voice_es_19457942.opus,1
happy\common_voice_en_696634.opus,cuatro\common_voice_es_20892531.opus,0
nueve\common_voice_es_19345546.opus,nueve\common_voice_es_20667394.opus,1
follow\common_voice_en_21284850.opus,tiempo\common_voice_es_19051709.opus,0
right\common_voice_en_18627972.opus,six\common_voice_en_17357048.opus,0
off\common_voice_en_17932147.opus,off\common_voice_en_490491.opus,1
tiempo\common_voice_es_20817296.opus,tiempo\common_voice_es_20242437.opus,1
marvin\common_voice_en_18436997.opus,ocho\common_voice_es_18402899.opus,0
five\common_voice_en_21482936.opus,número\common_voice_es_19789651.opus,0
nueve\common_voice_es_19637489.opus,off\common_voice_en_21269310.opus,0
juego\common_voice_es_19141576.opus,house\common_voice_en_19350544.opus,0
down\common_voice_en_18650287.opus,down\common_voice_en_18488875.opus,1
bird\common_voice_en_18692010.opus,sheila\common_voice_en_20141988.opus,0
uno\common_voice_es_20540157.opus,off\common_voice_en_486556.opus,0
yes\common_voice_en_19102991.opus,sheila\common_voice_en_20312184.opus,0
eight\common_voice_en_19113925.opus,encuentra\common_voice_es_19436446.opus,0
house\common_voice_en_19531926.opus,follow\common_voice_en_649048.opus,0
off\common_voice_en_469506.opus,siete\common_voice_es_19867532.opus,0
backward\common_voice_en_18854341.opus,ocho\common_voice_es_19749302.opus,0
six\common_voice_en_574187.opus,six\common_voice_en_20021834.opus,1
cat\common_voice_en_405299.opus,cat\common_voice_en_21370933.opus,1
tiempo\common_voice_es_20418314.opus,ciudad\common_voice_es_20146178.opus,0
backward\common_voice_en_18854114.opus,backward\common_voice_en_20101011.opus,1
dog\common_voice_en_17268572.opus,wow\common_voice_en_17260714.opus,0
seven\common_voice_en_18348184.opus,seven\common_voice_en_17898548.opus,1
bed\common_voice_en_45438.opus,backward\common_voice_en_18854114.opus,0
yes\common_voice_en_581218.opus,stop\common_voice_en_573879.opus,0
tres\common_voice_es_19857049.opus,tres\common_voice_es_19697832.opus,1
nine\common_voice_en_18542770__2.opus,nine\common_voice_en_17999121.opus,1
forward\common_voice_en_173760.opus,tres\common_voice_es_20626494.opus,0
ocho\common_voice_es_19749302.opus,ciudad\common_voice_es_20899125.opus,0
four\common_voice_en_18090720.opus,tree\common_voice_en_504517.opus,0
backward\common_voice_en_19346834.opus,backward\common_voice_en_19594538.opus,1
cero\common_voice_es_19040878.opus,siete\common_voice_es_19151312.opus,0
right\common_voice_en_20400187.opus,right\common_voice_en_560146.opus,1
bird\common_voice_en_17875967.opus,juego\common_voice_es_20278569.opus,0
visual\common_voice_en_20150964.opus,down\common_voice_en_165671.opus,0
seven\common_voice_en_664798.opus,siete\common_voice_es_20917383.opus,0
nueve\common_voice_es_20701814.opus,nueve\common_voice_es_19425475.opus,1
siete\common_voice_es_20290885.opus,tree\common_voice_en_20297265.opus,0
wow\common_voice_en_466365.opus,wow\common_voice_en_18478271.opus,1
dog\common_voice_en_21949112.opus,seis\common_voice_es_18780552.opus,0
zero\common_voice_en_17967632.opus,zero\common_voice_en_17250568.opus,1
follow\common_voice_en_19649242.opus,one\common_voice_en_18726528.opus,0
visual\common_voice_en_571456.opus,learn\common_voice_en_477540.opus,0
four\common_voice_en_21660771.opus,marvin\common_voice_en_18408414.opus,0
forward\common_voice_en_144144.opus,bird\common_voice_en_96691.opus,0
siete\common_voice_es_19609544.opus,happy\common_voice_en_339552.opus,0
bed\common_voice_en_22182883.opus,bed\common_voice_en_560250.opus,1
marvin\common_voice_en_20857478.opus,marvin\common_voice_en_18408414.opus,1
ciudad\common_voice_es_19633134.opus,sheila\common_voice_en_20952652.opus,0
happy\common_voice_en_198465.opus,seis\common_voice_es_20440404.opus,0
stop\common_voice_en_22317355.opus,stop\common_voice_en_17274937.opus,1
tres\common_voice_es_20283894.opus,visual\common_voice_en_16434.opus,0
nine\common_voice_en_17294381.opus,cuatro\common_voice_es_20892624.opus,0
cinco\common_voice_es_20078927.opus,cero\common_voice_es_20367878.opus,0
right\common_voice_en_48236.opus,siete\common_voice_es_20628979.opus,0
left\common_voice_en_20877790.opus,down\common_voice_en_22219119.opus,0
three\common_voice_en_20018956.opus,vida\common_voice_es_19787321.opus,0
siete\common_voice_es_20870040.opus,siete\common_voice_es_19359357.opus,1
cat\common_voice_en_17777033.opus,follow\common_voice_en_19843899.opus,0
one\common_voice_en_18065771.opus,cinco\common_voice_es_18528739.opus,0
dog\common_voice_en_505399.opus,dog\common_voice_en_18307970.opus,1
eight\common_voice_en_16358796.opus,canción\common_voice_es_18967933.opus,0
uno\common_voice_es_19758843.opus,marvin\common_voice_en_18503041.opus,0
two\common_voice_en_20846863.opus,bird\common_voice_en_21312559.opus,0
nine\common_voice_en_17646599.opus,stop\common_voice_en_18608635.opus,0
dog\common_voice_en_17297512.opus,dog\common_voice_en_89620.opus,1
six\common_voice_en_17877777.opus,six\common_voice_en_18848029.opus,1
learn\common_voice_en_127531.opus,learn\common_voice_en_519959.opus,1
tres\common_voice_es_19399506.opus,learn\common_voice_en_17771908.opus,0
visual\common_voice_en_22466888.opus,color\common_voice_es_20285805.opus,0
juego\common_voice_es_19054561.opus,follow\common_voice_en_52296.opus,0
visual\common_voice_en_21718487.opus,juego\common_voice_es_20700184.opus,0
house\common_voice_en_17891573.opus,house\common_voice_en_683186.opus,1
universidad\common_voice_es_20679202.opus,universidad\common_voice_es_20224985.opus,1
tiempo\common_voice_es_19620352.opus,tiempo\common_voice_es_20717414.opus,1
vida\common_voice_es_18849675.opus,cero\common_voice_es_19040878.opus,0
eight\common_voice_en_18494028.opus,down\common_voice_en_533639.opus,0
house\common_voice_en_13813933.opus,uno\common_voice_es_19787344.opus,0
nueve\common_voice_es_19181347.opus,eight\common_voice_en_19091920.opus,0
bird\common_voice_en_18129419.opus,bird\common_voice_en_18015366.opus,1
tiempo\common_voice_es_18728399.opus,tiempo\common_voice_es_20904736.opus,1
cero\common_voice_es_20367878.opus,cero\common_voice_es_20655463.opus,1
tres\common_voice_es_20774324.opus,tres\common_voice_es_19176346.opus,1
juego\common_voice_es_20809854.opus,dog\common_voice_en_17432428.opus,0
yes\common_voice_en_6923092.opus,uno\common_voice_es_19698390.opus,0
sheila\common_voice_en_19677037.opus,color\common_voice_es_19802796.opus,0
número\common_voice_es_20725482.opus,número\common_voice_es_19774636.opus,1
dos\common_voice_es_20909929.opus,dos\common_voice_es_20724787.opus,1
bed\common_voice_en_94020.opus,bed\common_voice_en_20527392.opus,1
stop\common_voice_en_11860678.opus,stop\common_voice_en_19260490.opus,1
dos\common_voice_es_20631396.opus,off\common_voice_en_22294705.opus,0
wow\common_voice_en_17684009.opus,cinco\common_voice_es_20707464.opus,0
canción\common_voice_es_19557576.opus,canción\common_voice_es_20714346.opus,1
house\common_voice_en_19614838.opus,house\common_voice_en_19993974.opus,1
learn\common_voice_en_649576.opus,seis\common_voice_es_19228409.opus,0
six\common_voice_en_19868939.opus,six\common_voice_en_609125.opus,1
tres\common_voice_es_19767815.opus,tres\common_voice_es_18540459.opus,1
siete\common_voice_es_20702418.opus,ciudad\common_voice_es_20937901.opus,0
stop\common_voice_en_19610046.opus,stop\common_voice_en_681216.opus,1
forward\common_voice_en_19766400.opus,forward\common_voice_en_683135.opus,1
happy\common_voice_en_103163.opus,happy\common_voice_en_624260.opus,1
canción\common_voice_es_19572246.opus,right\common_voice_en_20243656.opus,0
wow\common_voice_en_9122407.opus,wow\common_voice_en_17283355.opus,1
bird\common_voice_en_18143979.opus,stop\common_voice_en_18339111.opus,0
three\common_voice_en_17274169.opus,bed\common_voice_en_17875018.opus,0
learn\common_voice_en_22137142.opus,off\common_voice_en_696117.opus,0
three\common_voice_en_19636217.opus,three\common_voice_en_609701.opus,1
two\common_voice_en_20043364.opus,two\common_voice_en_20315786.opus,1
follow\common_voice_en_19784443.opus,follow\common_voice_en_18906343.opus,1
universidad\common_voice_es_19200280.opus,cat\common_voice_en_17275960.opus,0
forward\common_voice_en_667557.opus,forward\common_voice_en_90504.opus,1
three\common_voice_en_19521186.opus,house\common_voice_en_592369.opus,0
tres\common_voice_es_19586839.opus,visual\common_voice_en_18726942.opus,0
marvin\common_voice_en_20877419.opus,marvin\common_voice_en_18729497.opus,1
right\common_voice_en_17356330.opus,right\common_voice_en_637879.opus,1
seis\common_voice_es_19611611.opus,seis\common_voice_es_20811811.opus,1
número\common_voice_es_20711186.opus,número\common_voice_es_20822703.opus,1
vida\common_voice_es_19599860.opus,vida\common_voice_es_19772760.opus,1
cat\common_voice_en_20102065.opus,nine\common_voice_en_18296947.opus,0
